date,phi_1_tc_0.0_omega_0.0_constraint_no_min,phi_1_tc_0.0_omega_0.0_constraint_min_3percent,phi_1_tc_0.0_omega_0.1_constraint_no_min,phi_1_tc_0.0_omega_0.1_constraint_min_3percent,phi_1_tc_0.05_omega_0.0_constraint_no_min,phi_1_tc_0.05_omega_0.0_constraint_min_3percent,phi_1_tc_0.05_omega_0.1_constraint_no_min,phi_1_tc_0.05_omega_0.1_constraint_min_3percent
2018-02-13 00:00:00+00:00,0.6582586625437513,0.8742879659496383,1.2392521713841107,1.1739581028305215,0.04493984928811298,0.27417011245564993,0.996677894141123,0.9985410642200602
2018-02-14 00:00:00+00:00,0.6580928123540728,0.8824446958381615,1.2723043768853388,1.1991567660676548,0.04043951804122483,0.26411617625966743,1.0225570022621961,1.0192697919961509
2018-02-15 00:00:00+00:00,0.6233940032242445,0.8664820710994136,1.2955549734101146,1.211731774779572,0.034267817522176634,0.2471892099064422,1.03809867066486,1.0268235720689949
2018-02-16 00:00:00+00:00,0.613784818329929,0.8576972126408413,1.2834559137996573,1.2025760914994892,0.030909351172348356,0.2333123698932339,1.0176133486928154,1.011238812706492
2018-02-20 00:00:00+00:00,0.57572445271391,0.8233032486800782,1.2965490229055787,1.2060436025996968,0.026895699096825,0.21649771760627728,1.0189244528724803,1.0078756489627219
2018-02-21 00:00:00+00:00,0.5756840442925627,0.8254642142966014,1.3090476535724644,1.2158397681122726,0.02472258266357556,0.20999448443996382,1.0249474018945166,1.0108341812422121
2018-02-22 00:00:00+00:00,0.621571902895593,0.8559106892833134,1.3071020564041975,1.2153053614586677,0.024648322230875278,0.21000729940057727,1.0206932573352614,1.00629234968678
2018-02-23 00:00:00+00:00,0.648021771103916,0.8779747304747206,1.325559837644489,1.2303743162387903,0.02323235478356967,0.2057606239112702,1.0323993739080026,1.0161006083131918
2018-02-26 00:00:00+00:00,0.6344877463919627,0.8570375527472638,1.3478585097915814,1.2467671873585844,0.020423908348145524,0.1913888348188013,1.0415372716628177,1.0215393590572732
2018-02-27 00:00:00+00:00,0.6001840477064107,0.8267815516275556,1.3269340120694029,1.2322480284962762,0.017277295088327194,0.17582834740004546,1.0043293736285264,0.9939976336308122
2018-02-28 00:00:00+00:00,0.5908449812533814,0.8174807845578149,1.3265358598177746,1.2251022552115969,0.016014501108188757,0.171087757878399,0.9930318871716454,0.9836225325454004
2018-03-01 00:00:00+00:00,0.5699537216164277,0.8011899153148226,1.3130575986925466,1.2148717573317882,0.013846805854866112,0.15980826070166687,0.9760995231341557,0.9706610217189074
2018-03-02 00:00:00+00:00,0.5738945770603883,0.8055175137637085,1.3302647583277243,1.224916381896341,0.012557866832536334,0.153320279269322,0.9885145474506287,0.9783130732036736
2018-03-05 00:00:00+00:00,0.563489401187961,0.8081221536083744,1.356609189223353,1.2383434444486094,0.011074395800626951,0.14676330734874377,0.9975157732812545,0.9794484530068829
2018-03-06 00:00:00+00:00,0.5732511357346964,0.8154833041290899,1.37884008533802,1.2521077389902164,0.010295067617345319,0.14175574825211704,0.9989002044732388,0.9767472993811107
2018-03-07 00:00:00+00:00,0.5484448162996598,0.7900099208263166,1.3731023414707568,1.2496654623869632,0.008820061980856941,0.13080693669493407,0.9878769544092215,0.9713030777682249
2018-03-08 00:00:00+00:00,0.5389669261861004,0.7786841750654896,1.3733821695698978,1.2504056893032025,0.008079739256935203,0.12522562448793295,0.974828390155163,0.9622193609101028
2018-03-09 00:00:00+00:00,0.5358061661255366,0.7778558044011575,1.4079752508400978,1.2671492382348881,0.007224381872438732,0.11933202970667382,0.9962019259312964,0.9719611216351126
2018-03-12 00:00:00+00:00,0.5487500534570846,0.7896611147717769,1.413427060981108,1.2781737097812762,0.006676468711050973,0.11565382677233746,0.9922858047609989,0.9729969743531199
2018-03-13 00:00:00+00:00,0.5453068485477087,0.7860775606301077,1.3998781763120152,1.2680296364180177,0.0059669294525130905,0.10980890312937637,0.9721590832801016,0.955040373837491
2018-03-14 00:00:00+00:00,0.5249487262019277,0.7712409499039673,1.4086412284788643,1.269659142581076,0.005147471141034624,0.10268513480548848,0.9755338442141138,0.9536108973018405
2018-03-15 00:00:00+00:00,0.5215805764627149,0.7687499462128077,1.4022708517236224,1.265401343758937,0.004599697080267778,0.09762995954268679,0.9666964142092397,0.9460867376156069
2018-03-16 00:00:00+00:00,0.5133854452043621,0.7611340569434608,1.3918561571291217,1.257943252108052,0.004102520150645447,0.09230366741314257,0.9539073713015869,0.9381840521768292
2018-03-19 00:00:00+00:00,0.4786308953723309,0.734232555050515,1.3687022768449826,1.2430364105943066,0.0034145406652281657,0.0847953203426664,0.9340104373742026,0.925585118991245
2018-03-20 00:00:00+00:00,0.4652309053006645,0.7228840966374974,1.3997388101801338,1.2524251043184773,0.0029774914094776116,0.07958412065267977,0.9525268906228315,0.9297509420966475
2018-03-21 00:00:00+00:00,0.4591896089696889,0.7195403934109329,1.3955619119909768,1.255092036118894,0.0026410777952056547,0.07555513444018254,0.9389903750302507,0.9211054276210936
2018-03-22 00:00:00+00:00,0.44721576162082416,0.7052720414611979,1.3596380243864488,1.2308489272243075,0.002308101161210735,0.07058135401603585,0.9028220554645081,0.8925697553431116
2018-03-23 00:00:00+00:00,0.4559532999593028,0.7149506826252162,1.3204075509475826,1.2063715597690863,0.002122385883232385,0.06830321896117848,0.869445095633615,0.8685687725141342
2018-03-26 00:00:00+00:00,0.46435931828841637,0.7285259139847132,1.3784019314731346,1.2438512466718048,0.001959086149173254,0.06645818831631978,0.9004846914883041,0.8921374281745248
2018-03-27 00:00:00+00:00,0.4759959419954917,0.7203028928187779,1.3208397980264797,1.2023275497714438,0.0019211467591844452,0.06464258648706422,0.850145957005842,0.8528629627213731
2018-03-28 00:00:00+00:00,0.452377383963858,0.69587736323232,1.260329839708709,1.1633765467580715,0.0016337062365185228,0.059476992151691416,0.7964764408426191,0.8104634326206099
2018-03-29 00:00:00+00:00,0.40761160530267715,0.6645865488116632,1.2811746793348626,1.174993527531712,0.0013086694147456288,0.054066608689986674,0.8017329240002027,0.8105007496591535
2018-03-30 00:00:00+00:00,0.4037704322323429,0.6632256248418893,1.257939378127276,1.1593329819108098,0.0012354851549702132,0.05333039787550651,0.78374646039891,0.7962142834545113
2018-04-02 00:00:00+00:00,0.37813421431282906,0.6360353931824653,1.1928952552164636,1.1181273482824263,0.0010970158165125477,0.04930779295570287,0.7300239558363953,0.7577646640181617
2018-04-03 00:00:00+00:00,0.3604923914514058,0.6233015435839788,1.1913448639761002,1.1116338348651953,0.0009361330458058031,0.046052459825214484,0.7100776445768165,0.7370931791308756
2018-04-04 00:00:00+00:00,0.36915244456340024,0.6361460107476596,1.208935935369131,1.1277669911084969,0.0008650083209811817,0.044883056529110996,0.7020840135651679,0.7319637073464872
